id,trip_id,date,city,city_clean,city_status,has_description,themes,description
ACT-004652,TRIP-47143,2022-10-09,Istambul,Istambul,limpo,True,Gastronomia|História & Cultura|Praia & Mar|Compras|Romance,"Para este dia, sugerimos travessia de balsa para o lado asiático — bairro de Kadıköy e seu mercado gastronômico. À tarde, Palácio de Dolmabahçe, à beira do Bósforo. Para encerrar, cruzeiro ao pôr do sol com drinques."
ACT-003027,TRIP-74847,2020-10-26,Nova York,Nova York,limpo,False,,
ACT-001959,TRIP-88855,2019-09-22,Florença,Florença,limpo,True,Gastronomia|História & Cultura|Aventura,"Para este dia, sugerimos uma excursão à Toscana: vinhedos de Chianti, vila medieval de Siena e San Gimignano com suas torres medievais. Almoço em fazenda local com degustação de azeite e vinho."
ACT-003171,TRIP-25869,2018-01-10,Madrid,Madri,normalizado,True,Gastronomia|Arte & Museus|Natureza & Paisagem|Compras|Aventura|Bem-estar,"Pela manhã, visita ao Museu do Prado, com obras de Velázquez, Goya e El Greco. Em seguida, Parque do Retiro para um passeio tranquilo. À tarde, tapas no Mercado de San Miguel e caminhada pela Gran Vía. Jantar tardio — à moda espanhola."
ACT-000483,TRIP-28920,2019-05-28,Buenos Aires,Buenos Aires,limpo,True,Gastronomia|História & Cultura|Natureza & Paisagem|Compras|Vida Noturna,"Pela manhã, visita ao bairro de La Boca e sua famosa Caminito, com suas casas coloridas e tango nas ruas. Em seguida, San Telmo e seu mercado de antiguidades. À tarde, Recoleta e o famoso cemitério histórico. Jantar com show de tango ao vivo."
ACT-002595,TRIP-30079,2018-10-23,Roma,Roma,limpo,True,História & Cultura|Aventura|Bem-estar,"Para este dia, sugerimos começar pelo Panteão, uma das construções mais bem preservadas da Antiguidade. Em seguida, Piazza Navona para um café ao ar livre. À tarde, visita às Termas de Caracalla e caminhada pelo Aventino."
ACT-002128,TRIP-40161,2022-09-27,Orlando,Orlando,limpo,True,Natureza & Paisagem|Parques Temáticos,"Para este dia, sugerimos o parque Universal Studios com seus mundos temáticos imersivos. Destaque para a área de Harry Potter — Hogsmeade e Diagon Alley. À tarde, Islands of Adventure com as montanhas-russas mais emocionantes."
ACT-004807,TRIP-16259,2019-06-21,Dubai,Dubai,limpo,True,Gastronomia|Natureza & Paisagem|Praia & Mar|Compras|Arquitetura,"<p>Pela manhã, exploração do Souk Madinat Jumeirah, um mercado árabe tradicional em cenário moderno. À tarde, cruzeiro pelo Dubai Creek ao entardecer. Para encerrar, jantar em restaurante de culinária árabe contemporânea.</p>"
ACT-002283,TRIP-23701,2021-04-16,Madrid,Madri,normalizado,True,História & Cultura,"Neste dia, recomendamos começar pela Plaza Mayor, centro histórico de Madri. Em seguida, visita ao Palácio Real e seus jardins. À tarde, passeio pelo bairro de La Latina com suas tascas tradicionais. Para encerrar, flamenco ao vivo."
ACT-003940,TRIP-40482,2023-09-23,Londres | São Paulo,Londres,normalizado,True,História & Cultura|Aventura,"Pela manhã, visita ao Palácio de Buckingham com possibilidade de assistir à Troca da Guarda Real. Em seguida, caminhada por St. James's Park até Westminster — Big Ben, Parlamento e Abadia de Westminster na mesma região. À tarde, London Eye e passeio pela South Bank."
ACT-002928,TRIP-33253,2018-05-12,Check-in Atenas,Atenas,normalizado,True,Arte & Museus|História & Cultura,"Pela manhã, visita à Acrópole e ao Partenon, símbolo máximo da civilização grega. Em seguida, Museu da Acrópole, um dos mais modernos da Europa. À tarde, passeio pelo bairro de Plaka, com suas casinhas coloridas e tavernas tradicionais."
ACT-004287,TRIP-49499,2018-08-11,4º Dia - Dubai,Dubai,normalizado,True,Gastronomia|Natureza & Paisagem|Praia & Mar|Compras|Arquitetura,"Pela manhã, exploração do Souk Madinat Jumeirah, um mercado árabe tradicional em cenário moderno. À tarde, cruzeiro pelo Dubai Creek ao entardecer. Para encerrar, jantar em restaurante de culinária árabe contemporânea."
ACT-004397,TRIP-52813,2020-11-02,Dubai,Dubai,limpo,True,Gastronomia|História & Cultura|Natureza & Paisagem|Arquitetura,"Pela manhã, visita ao histórico bairro de Al Fahidi, que preserva a arquitetura tradicional de Dubai. Travessia de Abra pelo Dubai Creek até os Souks do Ouro e das Especiarias. À tarde, subida ao Dubai Frame para vistas panorâmicas. Jantar no topo do Burj Khalifa."
ACT-001955,TRIP-34662,2020-12-19,Dubai,Dubai,limpo,True,Gastronomia|História & Cultura|Natureza & Paisagem|Arquitetura,"Pela manhã, visita ao histórico bairro de Al Fahidi, que preserva a arquitetura tradicional de Dubai. Travessia de Abra pelo Dubai Creek até os Souks do Ouro e das Especiarias. À tarde, subida ao Dubai Frame para vistas panorâmicas. Jantar no topo do Burj Khalifa."
ACT-000903,TRIP-99899,2018-05-26,Florença,Florença,limpo,True,Gastronomia|História & Cultura|Aventura,"Para este dia, sugerimos uma excursão à Toscana: vinhedos de Chianti, vila medieval de Siena e San Gimignano com suas torres medievais. Almoço em fazenda local com degustação de azeite e vinho."
ACT-004370,TRIP-97663,2022-01-21,Milão,Milão,limpo,True,Gastronomia|Arte & Museus,"Para este dia, sugerimos visita à Pinacoteca di Brera, com obras do Renascimento italiano. À tarde, passeio pelo bairro de Brera e suas galerias de arte. Jantar em osteria tradicional com culinária da Lombardia."
ACT-004058,TRIP-50563,2021-11-23,Dubai,Dubai,limpo,False,,
ACT-001779,TRIP-89079,2019-08-10,Nova York,Nova York,limpo,True,Gastronomia,"Neste dia, recomendamos visita à Estátua da Liberdade e à Ellis Island pela manhã. À tarde, exploração do bairro de Lower Manhattan — Wall Street, One World Observatory e o 9/11 Memorial. Jantar no bairro de Tribeca."
ACT-003017,TRIP-29925,2018-09-06,Nova York,Nova York,limpo,True,Gastronomia|Natureza & Paisagem|Compras,"Para este dia, sugerimos o Brooklyn pela manhã: DUMBO com vista para a Manhattan Bridge, mercado de Smorgasburg e passeio pela Brooklyn Bridge a pé. À tarde, Chelsea Market e visita ao High Line. Jantar no Meatpacking District."
ACT-000832,TRIP-98857,2020-01-23,01 Ingresso Disney World - Data Fixa,,desconhecido,True,Gastronomia|Arte & Museus,"Para este dia, sugerimos visita à Pinacoteca di Brera, com obras do Renascimento italiano. À tarde, passeio pelo bairro de Brera e suas galerias de arte. Jantar em osteria tradicional com culinária da Lombardia."
ACT-001364,TRIP-67129,2022-08-02,Lisboa,Lisboa,limpo,True,Gastronomia|Natureza & Paisagem|Praia & Mar|Arquitetura,"Pela manhã, visita ao Parque das Nações, moderno bairro ribeirinho com arquitetura contemporânea. À tarde, barco pelo Rio Tejo até Cacilhas para uma vista única sobre Lisboa. Para encerrar, jantar de peixe fresco com vista para o rio."
ACT-002180,TRIP-24201,2018-03-24,Tokyo,Tokyo,limpo,True,Arte & Museus|História & Cultura|Compras,"Pela manhã, visita ao templo Senso-ji em Asakusa, o mais antigo de Tóquio. Passeio pelas lojas de artesanato da Nakamise-dori. À tarde, exploração do bairro de Akihabara, o universo eletrônico e da cultura pop japonesa."
ACT-004616,TRIP-51899,2022-11-04,Dubai,Dubai,limpo,True,Gastronomia|História & Cultura|Natureza & Paisagem|Arquitetura,"Pela manhã, visita ao histórico bairro de Al Fahidi, que preserva a arquitetura tradicional de Dubai. Travessia de Abra pelo Dubai Creek até os Souks do Ouro e das Especiarias. À tarde, subida ao Dubai Frame para vistas panorâmicas. Jantar no topo do Burj Khalifa."
ACT-000650,TRIP-14635,2019-03-28,Florença,Florença,limpo,True,Arte & Museus,"Neste dia, recomendamos a Galleria dell'Accademia para ver o David de Michelangelo. Em seguida, visita ao Palazzo Vecchio e à Piazza della Signoria. À tarde, passeio pelo bairro de Santo Spirito e suas adegas tradicionais."
ACT-003754,TRIP-84847,2021-01-06,Cairo,Cairo,limpo,True,História & Cultura|Aventura,"Para este dia, sugerimos excursão a Luxor de avião — um dia inteiro entre os templos de Karnak e Luxor e o Vale dos Reis. Uma imersão única na grandiosidade do Antigo Egito."
ACT-000328,TRIP-71925,2018-05-27,Londres,Londres,limpo,True,Gastronomia|Aventura|Arquitetura,"Neste dia, recomendamos visita à Torre de Londres para ver as joias da Coroa, seguida de caminhada pela Tower Bridge. À tarde, exploração do Borough Market e do bairro de Shoreditch. Jantar em restaurante contemporâneo britânico."
ACT-002273,TRIP-15646,2023-01-09,São Paulo / Orlando,Orlando,normalizado,False,,
ACT-001865,TRIP-88407,2020-08-02,Istambul,Istambul,limpo,True,Gastronomia|História & Cultura|Praia & Mar|Compras|Romance,"Para este dia, sugerimos travessia de balsa para o lado asiático — bairro de Kadıköy e seu mercado gastronômico. À tarde, Palácio de Dolmabahçe, à beira do Bósforo. Para encerrar, cruzeiro ao pôr do sol com drinques."
ACT-004350,TRIP-60135,2020-10-21,Atenas,Atenas,limpo,True,Gastronomia|História & Cultura|Romance|Aventura,"Para este dia, sugerimos uma excursão ao Cabo Sunião para ver o Templo de Posêidon ao pôr do sol — uma experiência inesquecível. De volta a Atenas, jantar de frutos do mar no Pireu."
ACT-004704,TRIP-65559,2022-12-17,Roma,Roma,limpo,True,História & Cultura|Aventura|Bem-estar,"Para este dia, sugerimos começar pelo Panteão, uma das construções mais bem preservadas da Antiguidade. Em seguida, Piazza Navona para um café ao ar livre. À tarde, visita às Termas de Caracalla e caminhada pelo Aventino."
ACT-004978,TRIP-48697,2019-01-24,Paris,Paris,limpo,False,,
ACT-001126,TRIP-29112,2022-08-20,MIAMI,Miami,normalizado,True,Gastronomia|Arte & Museus|Praia & Mar|Arquitetura,"Para este dia, sugerimos manhã de praia em South Beach, com seus guarda-sóis coloridos e ambientação única. Almoço no Lincoln Road. À tarde, visita ao Design District para arte e moda de alto nível. Jantar em restaurante de culinária moderna americana."
ACT-003967,TRIP-85861,2020-06-16,Cairo,Cairo,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Natureza & Paisagem|Praia & Mar,"Pela manhã, visita às Pirâmides de Gizé e à Esfinge — as únicas maravilhas do mundo antigo ainda de pé. Almoço com vista para as pirâmides. À tarde, Museu Egípcio do Cairo, com as máscaras e tesouros de Tutancâmon."
ACT-001509,TRIP-97475,2021-09-26,Madrid,Madri,normalizado,True,História & Cultura,"Neste dia, recomendamos começar pela Plaza Mayor, centro histórico de Madri. Em seguida, visita ao Palácio Real e seus jardins. À tarde, passeio pelo bairro de La Latina com suas tascas tradicionais. Para encerrar, flamenco ao vivo."
ACT-003663,TRIP-92511,2022-09-18,Atenas,Atenas,limpo,True,Gastronomia|História & Cultura|Romance|Aventura,"Para este dia, sugerimos uma excursão ao Cabo Sunião para ver o Templo de Posêidon ao pôr do sol — uma experiência inesquecível. De volta a Atenas, jantar de frutos do mar no Pireu."
ACT-003133,TRIP-42573,2020-11-28,Orlando | São Paulo,Orlando,normalizado,True,Gastronomia|Natureza & Paisagem|Parques Temáticos,"Neste dia, recomendamos o Epcot pela manhã — uma viagem ao redor do mundo em um único parque. À tarde, Animal Kingdom com o safári pela savana africana. Para encerrar, jantar em um dos restaurantes temáticos internacionais do Epcot."
ACT-000301,TRIP-67377,2019-01-08,Amsterdam,Amsterdam,limpo,True,Gastronomia|Natureza & Paisagem|Compras,"Para este dia, sugerimos aluguel de bicicletas para explorar a cidade como os locais. Visita ao Vondelpark e ao mercado Albert Cuyp. À tarde, exploração do bairro de De Pijp. Jantar com vista para o canal Prinsengracht."
ACT-001048,TRIP-65343,2019-05-03,Istambul,Istambul,limpo,True,Gastronomia|Natureza & Paisagem|Compras,"Neste dia, recomendamos o Grand Bazaar pela manhã — um dos maiores mercados cobertos do mundo. À tarde, passeio pelo bairro de Beyoğlu e subida à Torre de Gálata. Para encerrar, jantar de culinária otomana com vista para o Chifre de Ouro."
ACT-000261,TRIP-30280,2022-09-07,Florença,Florença,limpo,True,Arte & Museus|Natureza & Paisagem|Aventura,"Pela manhã, visita à Galleria degli Uffizi, com obras de Botticelli, Leonardo e Michelangelo. Em seguida, caminhada pela Ponte Vecchio sobre o Rio Arno. À tarde, subida ao Piazzale Michelangelo para a melhor vista de Florença."
ACT-002272,TRIP-58349,2018-04-24,Barcelona,Barcelona,limpo,True,Gastronomia|Arte & Museus|Natureza & Paisagem|Aventura,"Pela manhã, visita à Sagrada Família, a obra-prima inacabada de Gaudí. À tarde, passeio pelo Parque Güell com suas esculturas coloridas e vista para a cidade. Para encerrar, caminhada pelas Ramblas e jantar no bairro gótico."
ACT-002305,TRIP-31842,2020-11-03,Check-in Barcelona,Barcelona,normalizado,True,Gastronomia|Arte & Museus|Natureza & Paisagem|Aventura,"Pela manhã, visita à Sagrada Família, a obra-prima inacabada de Gaudí. À tarde, passeio pelo Parque Güell com suas esculturas coloridas e vista para a cidade. Para encerrar, caminhada pelas Ramblas e jantar no bairro gótico."
ACT-001909,TRIP-58258,2021-11-23,Amsterdam,Amsterdam,limpo,True,Gastronomia|Natureza & Paisagem|Compras,"Para este dia, sugerimos aluguel de bicicletas para explorar a cidade como os locais. Visita ao Vondelpark e ao mercado Albert Cuyp. À tarde, exploração do bairro de De Pijp. Jantar com vista para o canal Prinsengracht."
ACT-001080,TRIP-52034,2020-10-08,Paris,Paris,limpo,True,Gastronomia|Arte & Museus|História & Cultura,"Neste dia, sugerimos a visita à Basílica de Sacré-Cœur, no alto de Montmartre. Aproveitem para explorar as galerias e ateliês do bairro. À tarde, visita ao Centre Pompidou e jantar no animado bairro do Marais."
ACT-003793,TRIP-52813,2021-06-18,Milão,Milão,limpo,True,Gastronomia|Arte & Museus|Natureza & Paisagem,"Pela manhã, visita ao Duomo di Milano e subida ao terraço para vista panorâmica. Em seguida, Galleria Vittorio Emanuele II para um café tradicional. À tarde, visita ao Cenacolo Vinciano para ver A Última Ceia de Leonardo. Jantar no animado bairro dos Navigli."
ACT-004077,TRIP-47252,2018-09-20,Madrid,Madri,normalizado,True,História & Cultura,"Neste dia, recomendamos começar pela Plaza Mayor, centro histórico de Madri. Em seguida, visita ao Palácio Real e seus jardins. À tarde, passeio pelo bairro de La Latina com suas tascas tradicionais. Para encerrar, flamenco ao vivo."
ACT-000480,TRIP-94320,2021-01-12,Marrakech,Marrakech,limpo,True,Gastronomia|História & Cultura|Bem-estar,"Para este dia, sugerimos uma experiência de hammam tradicional pela manhã — terapêutico e autêntico. À tarde, aula de culinária marroquina com chef local. Para encerrar, jantar no terraço de um riad histórico."
ACT-003360,TRIP-31519,2023-03-01,Atenas,Atenas,limpo,True,Gastronomia|História & Cultura|Romance|Aventura,"Para este dia, sugerimos uma excursão ao Cabo Sunião para ver o Templo de Posêidon ao pôr do sol — uma experiência inesquecível. De volta a Atenas, jantar de frutos do mar no Pireu."
ACT-003980,TRIP-83152,2023-10-22,Paris,Paris,limpo,True,Gastronomia|Arte & Museus|História & Cultura,"Neste dia, sugerimos a visita à Basílica de Sacré-Cœur, no alto de Montmartre. Aproveitem para explorar as galerias e ateliês do bairro. À tarde, visita ao Centre Pompidou e jantar no animado bairro do Marais."
ACT-001340,TRIP-62692,2020-12-22,Madrid,Madri,normalizado,True,História & Cultura,"Neste dia, recomendamos começar pela Plaza Mayor, centro histórico de Madri. Em seguida, visita ao Palácio Real e seus jardins. À tarde, passeio pelo bairro de La Latina com suas tascas tradicionais. Para encerrar, flamenco ao vivo."
ACT-002424,TRIP-67708,2019-01-08,Florença,Florença,limpo,True,Gastronomia|História & Cultura|Aventura,"Para este dia, sugerimos uma excursão à Toscana: vinhedos de Chianti, vila medieval de Siena e San Gimignano com suas torres medievais. Almoço em fazenda local com degustação de azeite e vinho."
ACT-003260,TRIP-90692,2018-08-17,Atenas,Atenas,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Natureza & Paisagem,"Neste dia, recomendamos o Museu Arqueológico Nacional pela manhã, com a maior coleção de arte grega do mundo. À tarde, exploração do bairro de Monastiraki e seu animado bazar. Para encerrar, jantar com vista para a Acrópole iluminada."
ACT-004929,TRIP-20653,2022-11-09,Marrakech,Marrakech,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Natureza & Paisagem|Aventura,"Neste dia, recomendamos uma excursão às Montanhas Atlas e ao deserto de Agafay. Almoço berbere em acampamento de luxo. De volta a Marrakech, visita ao Palácio Bahia e ao Museu de Marrakech."
ACT-000513,TRIP-70161,2018-06-13,Milão,Milão,limpo,True,Arte & Museus,"Neste dia, recomendamos o Museu do Castello Sforzesco pela manhã. À tarde, exploração do Quadrilátero da Moda — Via Montenapoleone e Via della Spiga. Para encerrar, aperitivo na hora do tramonto ao estilo milanês."
